name_song,popularity_songs,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,followers,genres,name_artists,popularity_artists,release_year,cluster
Turn the Beat Around - Single Version,50,252373,0,0.662,0.941,6,-4.05,0,0.0883,0.327,0.0,0.218,0.798,131.045,4,11870.0,['disco'],Vicki Sue Robinson,41,1972.0,0
I'm Gonna Run Away from You,48,168973,0,0.814,0.493,10,-9.433,1,0.0729,0.0318,0.0,0.265,0.903,136.628,4,1949.0,['northern soul'],Tami Lynn,34,1972.0,0
Sorrow,14,280293,0,0.571,0.278,0,-15.743,1,0.0285,0.091,8.56e-06,0.0923,0.362,113.906,3,21783.0,['chanson'],Mort Shuman,40,1992.0,2
Life Is a Rock (But the Radio Rolled Me),41,206707,0,0.722,0.814,7,-5.862,1,0.0443,0.406,0.0,0.146,0.509,112.302,4,285.0,[],Reunion,27,1972.0,0
Girl of the North Country,39,224760,0,0.517,0.464,10,-7.624,1,0.0315,0.375,0.0237,0.162,0.61,163.688,4,5581.0,['southern soul'],Howard Tate,28,1972.0,0
Keep Cool,22,156987,0,0.599,0.668,7,-6.854,1,0.0585,0.767,0.000147,0.187,0.721,118.614,4,5581.0,['southern soul'],Howard Tate,28,1972.0,0
The Mexican - 2007 Remaster,38,349533,0,0.693,0.557,7,-9.166,1,0.0435,0.00719,0.28,0.0965,0.365,112.399,4,13207.0,['bboy'],Babe Ruth,39,1972.0,0
King Kong - 2007 Remaster,37,406187,0,0.429,0.484,0,-10.963,1,0.0339,7.22e-05,0.916,0.0771,0.402,123.366,3,13207.0,['bboy'],Babe Ruth,39,1972.0,0
Wells Fargo - 2007 Remaster,23,377333,0,0.494,0.703,0,-7.246,1,0.0481,0.000201,0.0528,0.0999,0.546,126.014,4,13207.0,['bboy'],Babe Ruth,39,1972.0,0
Black Dog - 2007 Remaster,23,484373,0,0.395,0.621,9,-10.851,0,0.0894,0.00135,0.005,0.121,0.188,146.039,4,13207.0,['bboy'],Babe Ruth,39,1972.0,0
The Runaways - 2007 Remaster,20,448227,0,0.251,0.265,4,-14.23,0,0.0285,0.347,0.335,0.0845,0.126,89.351,4,13207.0,['bboy'],Babe Ruth,39,1972.0,2
Señora Diana La,54,165998,0,0.557,0.0921,5,-19.564,0,0.0379,0.992,0.152,0.113,0.336,147.693,4,19928.0,['canto popular uruguayo'],Eduardo Mateo,44,2001.0,2
Pull Away/So Many Times,38,299667,0,0.382,0.798,4,-7.33,0,0.147,0.0218,2.13e-06,0.133,0.521,74.534,4,9883.0,['psychedelic blues-rock'],Dust,29,1972.0,0
Suicide,25,274813,0,0.423,0.953,9,-5.587,1,0.06,0.00322,0.00948,0.0661,0.613,111.53,4,9883.0,['psychedelic blues-rock'],Dust,29,1972.0,0
From A Dry Camel,22,589480,0,0.307,0.791,0,-7.026,1,0.0642,0.000551,0.135,0.191,0.362,118.876,3,9883.0,['psychedelic blues-rock'],Dust,29,1972.0,0
My Friend the Sun,36,260893,0,0.63,0.244,9,-17.132,0,0.0262,0.814,0.00145,0.103,0.578,81.073,4,8337.0,"['classic uk pop', 'psychedelic rock', 'symphonic rock']",Family,32,1972.0,2
Burlesque,33,244733,0,0.721,0.555,2,-10.065,1,0.0312,0.396,4.39e-05,0.0596,0.941,105.949,4,8337.0,"['classic uk pop', 'psychedelic rock', 'symphonic rock']",Family,32,1972.0,0
In My Own Time,24,213520,0,0.518,0.447,9,-10.991,0,0.06,0.11,6.61e-05,0.145,0.708,107.181,4,8337.0,"['classic uk pop', 'psychedelic rock', 'symphonic rock']",Family,32,1971.0,0
My Friend the Sun,16,260893,0,0.63,0.244,9,-17.132,0,0.0262,0.814,0.00145,0.103,0.578,81.073,4,8337.0,"['classic uk pop', 'psychedelic rock', 'symphonic rock']",Family,32,1972.0,2
Burlesque,12,244733,0,0.721,0.555,2,-10.065,1,0.0312,0.396,4.39e-05,0.0596,0.941,105.949,4,8337.0,"['classic uk pop', 'psychedelic rock', 'symphonic rock']",Family,32,1972.0,0
Palomitas de maíz,35,156533,0,0.461,0.986,8,-3.031,1,0.14,0.00607,0.897,0.126,0.64,132.833,4,21180.0,['spanish invasion'],Los Pekenikes,34,1972.0,0
Når Lyset Bryder Frem,35,172893,0,0.417,0.692,5,-7.437,1,0.0332,0.294,0.0,0.105,0.757,117.078,4,8110.0,"['classic danish pop', 'classic danish rock']",Sebastian,45,1972.0,0
Romeo,40,317560,0,0.588,0.587,2,-13.455,1,0.0313,0.522,6.2e-05,0.101,0.703,121.994,4,8110.0,"['classic danish pop', 'classic danish rock']",Sebastian,45,1981.0,0
Rose,29,235200,0,0.507,0.214,11,-14.93,1,0.0324,0.95,0.000602,0.118,0.182,101.567,4,8110.0,"['classic danish pop', 'classic danish rock']",Sebastian,45,1972.0,2
80'ernes Boheme,28,335080,0,0.523,0.738,9,-14.254,1,0.0419,0.0831,0.0,0.269,0.709,129.917,4,8110.0,"['classic danish pop', 'classic danish rock']",Sebastian,45,1983.0,0
Hvis Du Tror Du Er Noget,18,319693,0,0.577,0.749,4,-7.859,1,0.0516,0.433,0.000191,0.312,0.778,129.202,3,8110.0,"['classic danish pop', 'classic danish rock']",Sebastian,45,1972.0,0
Lidt for Lidt,14,274973,0,0.332,0.441,9,-12.639,1,0.0429,0.891,0.00926,0.137,0.521,87.811,4,8110.0,"['classic danish pop', 'classic danish rock']",Sebastian,45,1972.0,2
Den Gamles Drøm,12,204067,0,0.47,0.646,11,-10.029,0,0.0365,0.441,0.00158,0.155,0.748,118.947,4,8110.0,"['classic danish pop', 'classic danish rock']",Sebastian,45,1972.0,0
Rose (Fix & Færdig Version),11,263133,0,0.501,0.377,4,-11.952,1,0.0319,0.757,0.00308,0.11,0.148,93.203,4,8110.0,"['classic danish pop', 'classic danish rock']",Sebastian,45,1972.0,2
Den Store Flugt,10,395973,0,0.335,0.718,6,-9.108,0,0.0366,0.301,0.000959,0.25,0.718,87.841,4,8110.0,"['classic danish pop', 'classic danish rock']",Sebastian,45,1972.0,0
Hvor Går Du Hen?,10,199773,0,0.448,0.249,4,-18.249,1,0.0327,0.954,0.511,0.0821,0.572,90.943,4,8110.0,"['classic danish pop', 'classic danish rock']",Sebastian,45,1972.0,2
Da Verden Skreg,9,267747,0,0.52,0.799,7,-7.227,1,0.0945,0.168,2.91e-06,0.0771,0.797,121.441,4,8110.0,"['classic danish pop', 'classic danish rock']",Sebastian,45,1972.0,0
Status Quo,8,281920,0,0.39,0.382,2,-12.614,1,0.0346,0.73,0.125,0.0975,0.222,130.208,4,8110.0,"['classic danish pop', 'classic danish rock']",Sebastian,45,1972.0,2
Ende,7,32960,0,0.427,0.653,5,-13.022,1,0.0393,0.752,0.0,0.183,0.373,115.754,4,8110.0,"['classic danish pop', 'classic danish rock']",Sebastian,45,1972.0,2
Efter - År,6,158627,0,0.641,0.247,3,-11.851,0,0.0308,0.549,0.000785,0.124,0.148,119.085,4,8110.0,"['classic danish pop', 'classic danish rock']",Sebastian,45,1972.0,2
Tobias På Havet,6,167213,0,0.43,0.242,0,-12.495,1,0.032,0.606,1.2e-05,0.108,0.129,83.658,4,8110.0,"['classic danish pop', 'classic danish rock']",Sebastian,45,1972.0,2
Summer's Gone,6,187507,0,0.482,0.291,2,-9.095,1,0.0297,0.8,4.26e-05,0.107,0.235,96.253,4,8110.0,"['classic danish pop', 'classic danish rock']",Sebastian,45,1972.0,2
Tristesangen,6,201120,0,0.544,0.176,5,-14.765,0,0.0977,0.825,0.00127,0.115,0.374,94.296,4,8110.0,"['classic danish pop', 'classic danish rock']",Sebastian,45,1972.0,2
Fremmed,6,251920,0,0.51,0.189,7,-14.257,0,0.0303,0.9,0.0125,0.109,0.24,77.604,3,8110.0,"['classic danish pop', 'classic danish rock']",Sebastian,45,1972.0,2
Silhuetter,6,219707,0,0.707,0.293,5,-12.593,0,0.033,0.902,0.202,0.112,0.187,125.888,4,8110.0,"['classic danish pop', 'classic danish rock']",Sebastian,45,1972.0,2
Jennys Himmelfærd,5,229333,0,0.787,0.262,9,-12.746,0,0.0637,0.889,0.000607,0.11,0.454,105.11,4,8110.0,"['classic danish pop', 'classic danish rock']",Sebastian,45,1972.0,2
Vise Mænd,5,207880,0,0.24,0.309,5,-11.038,1,0.0311,0.674,2.18e-05,0.123,0.174,157.867,3,8110.0,"['classic danish pop', 'classic danish rock']",Sebastian,45,1972.0,2
Flyv Lykkefugl,17,289587,0,0.238,0.607,3,-7.778,1,0.0313,0.648,0.00994,0.111,0.459,158.705,3,8110.0,"['classic danish pop', 'classic danish rock']",Sebastian,45,1974.0,2
Lossepladsen Bløder,4,395667,0,0.296,0.654,10,-5.869,1,0.0359,0.409,0.0,0.143,0.681,175.139,3,8110.0,"['classic danish pop', 'classic danish rock']",Sebastian,45,1974.0,0
Sommerfuglen,19,241293,0,0.595,0.499,4,-8.544,1,0.0276,0.83,3.3e-05,0.124,0.404,146.774,4,8110.0,"['classic danish pop', 'classic danish rock']",Sebastian,45,1981.0,0
Stjerne Til Støv,16,319773,0,0.528,0.257,7,-11.323,1,0.0299,0.831,0.0318,0.0722,0.0757,130.831,4,8110.0,"['classic danish pop', 'classic danish rock']",Sebastian,45,1981.0,2
Vind Og Vejrhaner,15,266533,0,0.608,0.955,0,-5.565,1,0.052,0.139,1.76e-06,0.174,0.865,102.921,4,8110.0,"['classic danish pop', 'classic danish rock']",Sebastian,45,1981.0,0
La Dolce Vita,11,287827,0,0.53,0.724,7,-8.744,1,0.0282,0.358,1.45e-05,0.125,0.654,133.628,4,8110.0,"['classic danish pop', 'classic danish rock']",Sebastian,45,1981.0,0
Presidenten,10,291253,0,0.56,0.943,0,-5.381,1,0.0589,0.198,0.0,0.248,0.86,120.44,4,8110.0,"['classic danish pop', 'classic danish rock']",Sebastian,45,1981.0,0
Lili M.,9,212333,0,0.418,0.378,0,-8.94,1,0.0347,0.915,0.0157,0.323,0.366,107.104,4,8110.0,"['classic danish pop', 'classic danish rock']",Sebastian,45,1981.0,2
Sangen Om Langfart,16,212147,0,0.501,0.536,2,-9.356,1,0.0356,0.174,8.2e-06,0.281,0.443,112.109,4,8110.0,"['classic danish pop', 'classic danish rock']",Sebastian,45,1983.0,0
Fantasi,6,309427,0,0.591,0.485,0,-13.887,1,0.05,0.887,0.00914,0.213,0.233,117.78,4,8110.0,"['classic danish pop', 'classic danish rock']",Sebastian,45,1983.0,2
Ronja Røverdatter,28,161893,0,0.67,0.643,1,-8.127,1,0.0305,0.665,0.0,0.0964,0.756,103.613,4,8110.0,"['classic danish pop', 'classic danish rock']",Sebastian,45,1998.0,0
Rock the Boat,63,202573,0,0.597,0.581,3,-9.72,1,0.0449,0.257,0.0,0.105,0.885,107.202,4,32883.0,['disco'],Hues Corporation,52,1973.0,0
Freedom for the Stallion,19,240040,0,0.516,0.378,3,-10.311,1,0.0283,0.417,5.2e-05,0.0949,0.243,109.206,4,32883.0,['disco'],Hues Corporation,52,1973.0,2
Off My Cloud,22,256960,0,0.279,0.299,9,-11.333,0,0.0326,0.67,2.85e-05,0.126,0.354,145.728,4,32883.0,['disco'],Hues Corporation,52,1973.0,2
Hair,50,295147,0,0.72,0.836,9,-10.195,1,0.0611,0.075,0.000656,0.1,0.961,157.178,4,61434.0,['funk'],Graham Central Station,41,1973.0,0
The Jam,44,492013,0,0.701,0.83,11,-10.517,0,0.0667,0.125,0.329,0.114,0.648,107.772,4,61434.0,['funk'],Graham Central Station,41,1975.0,0
It Ain't No Fun to Me,26,311720,0,0.504,0.733,9,-8.969,1,0.0466,0.147,1.37e-05,0.183,0.714,105.162,4,61434.0,['funk'],Graham Central Station,41,1973.0,0
Entrow,15,427027,0,0.685,0.755,9,-14.168,1,0.0505,0.0329,0.234,0.114,0.793,130.576,4,61434.0,['funk'],Graham Central Station,41,1976.0,0
Hair,25,295093,0,0.723,0.83,9,-10.286,1,0.064,0.077,0.000451,0.107,0.963,157.164,4,61434.0,['funk'],Graham Central Station,41,1996.0,0
Star,33,196760,0,0.775,0.646,9,-11.116,1,0.0342,0.182,0.0,0.035,0.971,122.471,4,12222.0,['classic uk pop'],Kiki Dee,66,1981.0,0
Star,24,195787,0,0.776,0.749,9,-7.99,1,0.0327,0.165,1.15e-06,0.0553,0.971,122.419,4,12222.0,['classic uk pop'],Kiki Dee,66,1981.0,0
Let Me Down Easy,31,247893,0,0.578,0.787,9,-11.16,1,0.0364,0.0217,7.04e-06,0.155,0.6,110.864,4,81586.0,['album rock'],Roger Daltrey,41,1985.0,0
Dueling Banjos,44,212193,0,0.452,0.243,7,-18.278,1,0.0611,0.094,0.66,0.108,0.24,110.15,4,1854.0,['instrumental bluegrass'],Blueridge Mountain Bluegrass Band,32,1973.0,2
La Felicidad,44,212467,0,0.538,0.356,4,-13.669,1,0.0392,0.761,1.83e-05,0.103,0.499,133.883,4,24978.0,['mexican rock-and-roll'],Gualberto Castro,39,1973.0,2
Qué Mal Amada Estás,38,212107,0,0.36,0.494,8,-11.173,1,0.0463,0.669,0.0,0.179,0.516,168.455,4,24978.0,['mexican rock-and-roll'],Gualberto Castro,39,1973.0,0
Hasta Que Vuelvas,25,234400,0,0.335,0.401,6,-10.696,0,0.0352,0.844,0.0,0.135,0.258,76.852,4,24978.0,['mexican rock-and-roll'],Gualberto Castro,39,1973.0,2
"Canta, Canta",22,201427,0,0.512,0.466,2,-9.823,0,0.0382,0.555,2.32e-06,0.161,0.792,116.718,4,24978.0,['mexican rock-and-roll'],Gualberto Castro,39,1973.0,0
Quién Partirá,19,183560,0,0.225,0.59,6,-10.935,1,0.0676,0.601,8.65e-05,0.0802,0.335,168.57,4,24978.0,['mexican rock-and-roll'],Gualberto Castro,39,1973.0,2
La Canción del Hombre,16,216867,0,0.275,0.526,0,-10.555,1,0.0421,0.615,0.0,0.211,0.589,169.549,4,24978.0,['mexican rock-and-roll'],Gualberto Castro,39,1973.0,2
Te Amo,15,189293,0,0.217,0.498,10,-10.355,1,0.0474,0.722,0.0,0.231,0.575,167.685,4,24978.0,['mexican rock-and-roll'],Gualberto Castro,39,1973.0,2
Te Felicito,14,181507,0,0.53,0.39,11,-11.079,1,0.0284,0.669,5.45e-05,0.115,0.465,96.24,4,24978.0,['mexican rock-and-roll'],Gualberto Castro,39,1973.0,2
María,13,178840,0,0.186,0.42,1,-11.617,1,0.0337,0.413,0.0,0.223,0.261,82.057,4,24978.0,['mexican rock-and-roll'],Gualberto Castro,39,1973.0,2
Seven Bridges Road,42,245093,0,0.404,0.454,7,-12.314,1,0.0326,0.253,0.0,0.12,0.27,97.673,4,3682.0,['country rock'],Ian Matthews,30,1973.0,0
Eu e Jesus,24,276872,0,0.361,0.548,9,-5.915,0,0.0276,0.307,0.00105,0.104,0.511,145.136,4,66664.0,"['brazilian gospel', 'gospel antigas']",Ozéias de Paula,43,1978.0,0
Volta ao Primeiro Amor,22,168699,0,0.546,0.485,9,-6.408,1,0.0333,0.651,5.18e-06,0.433,0.366,77.923,4,66664.0,"['brazilian gospel', 'gospel antigas']",Ozéias de Paula,43,1978.0,0
Deus Sabe o Que Faz,22,201091,0,0.533,0.505,5,-6.281,1,0.0271,0.577,0.0,0.355,0.559,106.995,3,66664.0,"['brazilian gospel', 'gospel antigas']",Ozéias de Paula,43,1978.0,0
Cristo,21,201430,0,0.467,0.564,5,-6.368,1,0.0422,0.565,0.0,0.137,0.56,155.03,4,66664.0,"['brazilian gospel', 'gospel antigas']",Ozéias de Paula,43,1978.0,0
Haenim,41,413933,0,0.307,0.181,7,-16.38,1,0.0322,0.826,0.166,0.112,0.405,76.424,4,14098.0,['psychedelic folk rock'],Kim Jung Mi,36,1973.0,2
Your Dream,38,326813,0,0.545,0.416,0,-14.886,1,0.0307,0.327,0.0743,0.166,0.413,137.588,4,14098.0,['psychedelic folk rock'],Kim Jung Mi,36,1973.0,0
Spring,27,303773,0,0.298,0.278,4,-14.879,0,0.0351,0.862,0.396,0.113,0.348,142.847,4,14098.0,['psychedelic folk rock'],Kim Jung Mi,36,1973.0,2
Blow Spring Breeze,26,115040,0,0.66,0.304,0,-15.532,1,0.044,0.342,0.573,0.108,0.961,122.429,4,14098.0,['psychedelic folk rock'],Kim Jung Mi,36,1973.0,2
Unknowingly,26,145813,0,0.483,0.411,2,-15.443,1,0.0313,0.413,0.284,0.055,0.542,87.86,4,14098.0,['psychedelic folk rock'],Kim Jung Mi,36,1973.0,2
Beautiful Rivers and Mountains,25,247840,0,0.517,0.462,4,-14.804,0,0.0384,0.58,0.317,0.0607,0.64,117.015,4,14098.0,['psychedelic folk rock'],Kim Jung Mi,36,1973.0,2
It's Raining,29,252720,0,0.59,0.229,6,-16.734,0,0.0437,0.835,0.0339,0.0989,0.628,75.943,4,14098.0,['psychedelic folk rock'],Kim Jung Mi,36,1973.0,2
Ganadaramabasa,30,180840,0,0.371,0.479,9,-15.213,1,0.0437,0.688,0.691,0.416,0.738,90.247,4,14098.0,['psychedelic folk rock'],Kim Jung Mi,36,1973.0,2
Wind,31,200107,0,0.474,0.454,4,-14.249,0,0.0335,0.759,0.613,0.522,0.699,135.835,4,14098.0,['psychedelic folk rock'],Kim Jung Mi,36,1973.0,2
Home Thoughts From Abroad,38,201627,0,0.373,0.26,0,-12.072,1,0.0316,0.679,0.000251,0.182,0.441,81.125,4,5646.0,['classic uk pop'],Clifford T. Ward,33,1973.0,2
Gaye,36,220427,0,0.26,0.24,0,-13.231,1,0.0287,0.495,0.0359,0.0654,0.283,148.122,4,5646.0,['classic uk pop'],Clifford T. Ward,33,1973.0,2
Coathanger,21,167533,0,0.334,0.41,5,-10.965,1,0.0325,0.273,0.0,0.139,0.586,73.257,4,5646.0,['classic uk pop'],Clifford T. Ward,33,1972.0,2
Wherewithal,23,176704,0,0.526,0.444,5,-11.625,1,0.0329,0.464,0.0693,0.134,0.493,86.718,4,5646.0,['classic uk pop'],Clifford T. Ward,33,1973.0,2
Where Would That Leave Me?,16,167555,0,0.368,0.289,2,-14.599,1,0.032,0.459,0.49,0.0728,0.605,155.472,3,5646.0,['classic uk pop'],Clifford T. Ward,33,1973.0,2
Nightingale,13,143267,0,0.601,0.14,7,-19.084,0,0.0407,0.872,6.77e-05,0.101,0.606,103.82,4,5646.0,['classic uk pop'],Clifford T. Ward,33,1973.0,2
Time The Magician,13,192800,0,0.732,0.311,2,-13.672,0,0.0338,0.779,0.191,0.104,0.497,122.305,4,5646.0,['classic uk pop'],Clifford T. Ward,33,1973.0,2
"Nabucco, Act III: Va pensiero, Coro de esclavos",38,286293,0,0.388,0.657,0,-7.878,1,0.035,0.394,0.0101,0.0773,0.516,141.151,4,6050.0,['easy listening'],Waldo De Los Ríos,40,1973.0,0
Qué mundo tan maravilloso - What a Wonderful World,19,155747,0,0.155,0.286,5,-15.251,1,0.0335,0.905,0.958,0.113,0.214,95.387,3,6050.0,['easy listening'],Waldo De Los Ríos,40,1968.0,2
"Aida, Act II: Marcha triunfal",24,178640,0,0.41,0.492,3,-6.953,1,0.0262,0.0888,0.301,0.0337,0.622,87.943,4,6050.0,['easy listening'],Waldo De Los Ríos,40,1973.0,0
Sinfonía nº 40 en sol menor k 550 - 1º movimiento (Allegro molto) - 2015 Remaster,42,265160,0,0.414,0.684,7,-8.884,0,0.0297,0.655,0.511,0.135,0.629,98.413,4,6050.0,['easy listening'],Waldo De Los Ríos,40,1990.0,0
Palabras - Works,17,210480,0,0.209,0.247,9,-16.147,1,0.0296,0.829,0.691,0.124,0.204,77.107,4,6050.0,['easy listening'],Waldo De Los Ríos,40,1968.0,2
La traviata,23,219013,0,0.242,0.472,0,-9.565,1,0.0339,0.582,0.894,0.121,0.0668,107.498,4,6050.0,['easy listening'],Waldo De Los Ríos,40,1973.0,2
Sinfonía nº 5 - Mendelssohn,20,172520,0,0.26,0.512,7,-7.422,0,0.0305,0.196,0.873,0.106,0.23,141.11,4,6050.0,['easy listening'],Waldo De Los Ríos,40,1974.0,2
Caballería ligera,20,276560,0,0.321,0.485,10,-13.174,1,0.0489,0.689,0.816,0.0875,0.354,117.269,4,6050.0,['easy listening'],Waldo De Los Ríos,40,1975.0,2
"Concierto para trompeta y orquesta en mi bemol mayor. 3º movimiento ""Allegro""",18,193387,0,0.595,0.663,3,-10.01,1,0.0369,0.448,0.875,0.275,0.716,133.326,4,6050.0,['easy listening'],Waldo De Los Ríos,40,1976.0,0
Elixir de amor - Una furtiva lacrima,22,236413,0,0.233,0.357,10,-9.412,0,0.0306,0.873,0.000825,0.122,0.121,81.14,3,6050.0,['easy listening'],Waldo De Los Ríos,40,1973.0,2
Judas Macabeo - Canto de júbilo y marcha,16,220013,0,0.415,0.32,7,-12.065,1,0.0298,0.957,0.577,0.177,0.196,109.526,4,6050.0,['easy listening'],Waldo De Los Ríos,40,1977.0,2
"Mañana, mañana - Tomorrow, manyana",16,198480,0,0.453,0.41,5,-13.418,1,0.0317,0.318,0.89,0.133,0.68,120.032,4,6050.0,['easy listening'],Waldo De Los Ríos,40,1968.0,2
Everybody's Talkin' - Todos hablan,18,153960,0,0.423,0.726,4,-5.757,1,0.0328,0.414,0.909,0.197,0.635,130.445,4,6050.0,['easy listening'],Waldo De Los Ríos,40,1970.0,0
Mozart nova - Variaciones sobre el tema Cara armonia de La flauta mágica,20,327813,0,0.518,0.608,4,-8.923,1,0.0277,0.554,0.106,0.413,0.785,83.161,4,6050.0,['easy listening'],Waldo De Los Ríos,40,1971.0,0
Concierto nº21 para piano - 2º Movimiento,19,309733,0,0.297,0.254,5,-12.849,1,0.0288,0.666,0.305,0.127,0.206,143.249,3,6050.0,['easy listening'],Waldo De Los Ríos,40,1971.0,2
Qué es el amor -Voi che sapete- - Aria de Las bodas de Fígaro,18,180533,0,0.472,0.42,10,-10.646,1,0.0314,0.371,2.09e-06,0.106,0.674,113.701,4,6050.0,['easy listening'],Waldo De Los Ríos,40,1971.0,0
Obertura 492 Las bodas de Fígaro (Mozart),17,204373,0,0.405,0.736,2,-6.118,1,0.035,0.0942,0.756,0.283,0.569,129.06,4,6050.0,['easy listening'],Waldo De Los Ríos,40,1971.0,0
Serenata nº13 - Rondó,18,154933,0,0.58,0.939,7,-6.606,1,0.0367,0.322,0.0643,0.274,0.969,102.376,4,6050.0,['easy listening'],Waldo De Los Ríos,40,1971.0,0
"Sinfonía nº 6, Patetica - Tchaikovsky",17,324747,0,0.357,0.503,2,-8.318,1,0.0305,0.278,0.784,0.114,0.297,109.806,4,6050.0,['easy listening'],Waldo De Los Ríos,40,1974.0,2
"Sinfonía nº 6, Pastoral - Beethoven",17,201067,0,0.174,0.492,5,-8.323,1,0.0311,0.59,0.85,0.0613,0.275,176.527,3,6050.0,['easy listening'],Waldo De Los Ríos,40,1974.0,2
Mar Azul,37,223893,0,0.383,0.65,4,-7.986,0,0.03,0.47,0.11,0.547,0.651,123.774,4,10771.0,['psicodelia brasileira'],Som Imaginario,29,1973.0,0
A 3,21,189893,0,0.427,0.655,10,-7.485,1,0.0273,0.516,0.000197,0.0736,0.692,107.601,3,10771.0,['psicodelia brasileira'],Som Imaginario,29,1973.0,0
A Matança Do Porco,19,661573,0,0.233,0.398,2,-8.913,1,0.035,0.047,0.824,0.095,0.0483,120.661,4,10771.0,['psicodelia brasileira'],Som Imaginario,29,1973.0,2
A N° 2,17,395213,0,0.34,0.645,11,-8.111,0,0.0395,0.368,0.814,0.079,0.337,123.372,4,10771.0,['psicodelia brasileira'],Som Imaginario,29,1973.0,2
How Long,10,204227,0,0.717,0.406,0,-13.954,0,0.0305,0.587,0.103,0.0869,0.703,123.213,4,8132.0,['classic uk pop'],Ace,50,1974.0,2
Evie (Evie),40,179653,0,0.409,0.1,4,-13.367,1,0.0284,0.956,0.000813,0.186,0.108,80.876,4,36549.0,['australian rock'],Stevie Wright,44,1974.0,2
Black Eyed Bruiser,31,349625,0,0.599,0.74,1,-7.566,1,0.0595,0.0292,0.0252,0.0607,0.765,146.081,4,36549.0,['australian rock'],Stevie Wright,44,1974.0,0
Guitar Band,26,201427,0,0.577,0.679,0,-6.809,1,0.135,0.00786,1.18e-05,0.0594,0.662,93.135,4,36549.0,['australian rock'],Stevie Wright,44,1974.0,0
Hard Road,18,183000,0,0.514,0.929,7,-6.17,1,0.0518,0.0152,0.003,0.354,0.824,137.488,4,36549.0,['australian rock'],Stevie Wright,44,1974.0,0
Evie (Part One),17,240000,0,0.481,0.95,9,-3.923,1,0.112,0.0369,0.000212,0.373,0.786,89.866,4,36549.0,['australian rock'],Stevie Wright,44,1974.0,0
Evie (I'm Losing You),16,251973,0,0.478,0.829,6,-5.538,0,0.0452,0.00173,0.0,0.361,0.553,125.352,4,36549.0,['australian rock'],Stevie Wright,44,1974.0,0
My Kind of Music,12,294307,0,0.7,0.545,10,-14.967,1,0.103,0.021,0.145,0.0763,0.809,135.882,4,36549.0,['australian rock'],Stevie Wright,44,1974.0,0
Só,36,193333,0,0.148,0.266,2,-16.788,0,0.0376,0.99,0.903,0.117,0.123,168.679,3,3176.0,['psicodelia brasileira'],Hareton Salvanini,40,1973.0,2
Prelúdio em Si Bemol Menor,14,114547,0,0.27,0.171,5,-16.401,1,0.0406,0.925,0.876,0.112,0.19,111.198,1,3176.0,['psicodelia brasileira'],Hareton Salvanini,40,1973.0,2
Km 110,19,134976,0,0.279,0.514,10,-6.901,0,0.0339,0.653,0.000501,0.433,0.419,92.263,3,3176.0,['psicodelia brasileira'],Hareton Salvanini,40,1971.0,2
I Can Help,52,238333,0,0.471,0.675,0,-9.07,1,0.0513,0.511,0.019,0.232,0.53,125.313,4,11481.0,['swamp pop'],Billy Swan,45,1974.0,0
Don't Be Cruel,35,253600,0,0.478,0.266,4,-13.434,1,0.045,0.76,0.0109,0.0873,0.279,118.613,4,11481.0,['swamp pop'],Billy Swan,45,1974.0,2
I Can Help,36,237947,0,0.472,0.685,0,-9.048,1,0.0495,0.503,0.0258,0.163,0.518,125.306,4,11481.0,['swamp pop'],Billy Swan,45,1975.0,0
Lover Please,21,171027,0,0.606,0.759,5,-9.294,1,0.0358,0.57,0.000126,0.132,0.942,143.38,4,11481.0,['swamp pop'],Billy Swan,45,1974.0,0
"Shake, Rattle and Roll",17,186333,0,0.778,0.739,5,-10.198,1,0.0405,0.618,0.0,0.099,0.943,136.63,4,11481.0,['swamp pop'],Billy Swan,45,1974.0,0
We Said Goodbye,46,189910,0,0.381,0.469,5,-9.927,1,0.03,0.0366,0.00368,0.125,0.348,71.448,4,7137.0,['pop nacional antigas'],Dave Maclean,36,1974.0,0
Olmaz Böyle Şey,42,241257,0,0.474,0.664,5,-6.587,0,0.0396,0.685,0.0,0.391,0.795,100.363,4,12513.0,['classic turkish pop'],Yesim,33,1974.0,0
Aşk Alfabesi,40,166868,0,0.767,0.73,4,-7.009,0,0.0374,0.668,4.22e-06,0.171,0.873,124.465,4,12513.0,['classic turkish pop'],Yesim,33,1974.0,0
Aklın Nerdeydi,23,180617,0,0.8,0.543,5,-8.366,0,0.0485,0.681,0.0,0.2,0.966,116.645,4,12513.0,['classic turkish pop'],Yesim,33,1974.0,0
Aşk Alfabesi,9,166868,0,0.767,0.73,4,-7.009,0,0.0374,0.668,4.22e-06,0.171,0.873,124.465,4,12513.0,['classic turkish pop'],Yesim,33,1971.0,0
